subject,subject_type,subject_role,relation,object,object_type,object_role,sentence,source_url,strategy
Stefan Edberg,PERSON,Player,won,Grand Slam,ORG,Tournament,"Other notable players who have won multiple Grand Slam events but have never won the French Open, includes John McEnroe, Jimmy Connors, John Newcombe, Venus Williams, Stefan Edberg, Virginia Wade, Boris Becker, Andy Murray, Louise Brough, and Martina",https://en.wikipedia.org/wiki/French_Open,cooccurrence
Stefanos Tsitsipas,PERSON,Player,playedAgainst,Carlos Alcaraz,PERSON,Player,"By defeating world No. 3 Stefanos Tsitsipas in the third round, Carlos Alcaraz became the youngest man to beat a top 3 ranked-player in singles at the US Open since the inception of the ATP rankings in 1973.",https://en.wikipedia.org/wiki/2021_US_Open_%E2%80%93_Men%27s_singles,dependency
Stefanos Tsitsipas,PERSON,Player,won,the Open Era,ORG,Tournament,"He won his 11th title in Barcelona, beating Stefanos Tsitsipas in straight sets, becoming the first player in the Open Era to win 400 matches on clay and hard.[303][304]",https://en.wikipedia.org/wiki/Rafael_Nadal,cooccurrence
Steffi Graf,PERSON,Player,won,French Open,ORG,Tournament,"On the other hand, notable players who have won multiple Grand Slam events and have won the French Open, includes Rafael Nadal, Björn Borg, Steffi Graf, Ivan Lendl, Monica Seles, Novak Djokovic, Mats Wilander, Serena Williams, Stan Wawrinka, Justine Henin and Chris Evert, showing proof of their great versatility.",https://en.wikipedia.org/wiki/French_Open,cooccurrence
Steffi Graf,PERSON,Player,won,Grand Slam,ORG,Tournament,"On the other hand, notable players who have won multiple Grand Slam events and have won the French Open, includes Rafael Nadal, Björn Borg, Steffi Graf, Ivan Lendl, Monica Seles, Novak Djokovic, Mats Wilander, Serena Williams, Stan Wawrinka, Justine Henin and Chris Evert, showing proof of their great versatility.",https://en.wikipedia.org/wiki/French_Open,cooccurrence
Steffi Graf,PERSON,Player,won,Grand Slam,ORG,Tournament,"- ""The day Steffi Graf won the ""Golden Grand Slam"".",https://en.wikipedia.org/wiki/Grand_Slam_(tennis),cooccurrence
Thiem,PERSON,Player,won,French Open,ORG,Tournament,Nadal won in four sets against Thiem to claim his record-extending twelfth French Open title.[317],https://en.wikipedia.org/wiki/Rafael_Nadal,cooccurrence
Tomas Berdych,PERSON,Player,playedAgainst,Novak Djokovic,PERSON,Player,"- ""Wimbledon 2010: Tomas Berdych into final after beating Novak Djokovic"".",https://en.wikipedia.org/wiki/Novak_Djokovic,dependency
Tommy Haas,PERSON,Player,playedAgainst,Haas,PERSON,Player,"Djokovic reached the final of the Gerry Weber Open on grass but lost to Tommy Haas, and then suffered another defeat to Haas in the quarterfinals of Wimbledon.[101][102]",https://en.wikipedia.org/wiki/Novak_Djokovic,dependency
Tsitsipas,PERSON,Player,playedAgainst,Medvedev,PERSON,Player,"At the ATP Finals, Nadal beat Tsitsipas and Medvedev in the round-robin stage, but failed to progress to the semi-finals.[324]",https://en.wikipedia.org/wiki/Rafael_Nadal,dependency
Tsitsipas,PERSON,Player,playedAgainst,Nadal,PERSON,Player,"- ""Djokovic Beats Tsitsipas For Madrid Title, Tying Nadal's Masters 1000 Record"".",https://en.wikipedia.org/wiki/Novak_Djokovic,dependency
US Open,ORG,Tournament,hasSurface,Clay,ORG,Surface,"He became the first man to win majors on clay, grass, and hard courts in the same year, and the first to win the French Open, Wimbledon, and the US Open in the same year since Rod Laver in 1969.[178]",https://en.wikipedia.org/wiki/Rafael_Nadal,cooccurrence
US Open,ORG,Tournament,hasSurface,Clay,ORG,Surface,"Jimmy Connors is the only individual to have won US Open singles titles on all three surfaces (grass, clay, and hardcourt), while Chris Evert is the only woman to have won US Open singles titles on two surfaces (clay and hardcourt).[6]",https://en.wikipedia.org/wiki/US_Open_(tennis),cooccurrence
US Open,ORG,Tournament,hasSurface,Grass,ORG,Surface,"He became the first man to win majors on clay, grass, and hard courts in the same year, and the first to win the French Open, Wimbledon, and the US Open in the same year since Rod Laver in 1969.[178]",https://en.wikipedia.org/wiki/Rafael_Nadal,cooccurrence
US Open,ORG,Tournament,hasSurface,Grass,ORG,Surface,"Jimmy Connors is the only individual to have won US Open singles titles on all three surfaces (grass, clay, and hardcourt), while Chris Evert is the only woman to have won US Open singles titles on two surfaces (clay and hardcourt).[6]",https://en.wikipedia.org/wiki/US_Open_(tennis),cooccurrence
US Open,ORG,Tournament,hasSurface,Hard,ORG,Surface,"He became the first man to win majors on clay, grass, and hard courts in the same year, and the first to win the French Open, Wimbledon, and the US Open in the same year since Rod Laver in 1969.[178]",https://en.wikipedia.org/wiki/Rafael_Nadal,cooccurrence
US Open,ORG,Tournament,hasSurface,Hard,ORG,Surface,"He won his 4th hard court title of the year, defeating Djokovic in the US Open final to achieve the Summer Slam and clinch the US Open Series.[245",https://en.wikipedia.org/wiki/Rafael_Nadal,cooccurrence
US Open,ORG,Tournament,hasSurface,Hard,ORG,Surface,"Jimmy Connors is the only individual to have won US Open singles titles on all three surfaces (grass, clay, and hardcourt), while Chris Evert is the only woman to have won US Open singles titles on two surfaces (clay and hardcourt).[6]",https://en.wikipedia.org/wiki/US_Open_(tennis),cooccurrence
US Open,ORG,Tournament,hasSurface,Hard Court,ORG,Surface,"He became the first man to win majors on clay, grass, and hard courts in the same year, and the first to win the French Open, Wimbledon, and the US Open in the same year since Rod Laver in 1969.[178]",https://en.wikipedia.org/wiki/Rafael_Nadal,cooccurrence
US Open,ORG,Tournament,hasSurface,Hard Court,ORG,Surface,"He won his 4th hard court title of the year, defeating Djokovic in the US Open final to achieve the Summer Slam and clinch the US Open Series.[245",https://en.wikipedia.org/wiki/Rafael_Nadal,cooccurrence
Venus Williams,PERSON,Player,participatedIn,Australian Open,ORG,Tournament,"This marked only the second time in tennis history (after Serena and Venus Williams between the 2002 French Open and the 2003 Australian Open), two players played four consecutive major singles finals against each other.",https://en.wikipedia.org/wiki/Rafael_Nadal,cooccurrence
Venus Williams,PERSON,Player,participatedIn,French Open,ORG,Tournament,"This marked only the second time in tennis history (after Serena and Venus Williams between the 2002 French Open and the 2003 Australian Open), two players played four consecutive major singles finals against each other.",https://en.wikipedia.org/wiki/Rafael_Nadal,cooccurrence
Venus Williams,PERSON,Player,won,French Open,ORG,Tournament,"Other notable players who have won multiple Grand Slam events but have never won the French Open, includes John McEnroe, Jimmy Connors, John Newcombe, Venus Williams, Stefan Edberg, Virginia Wade, Boris Becker, Andy Murray, Louise Brough, and Martina",https://en.wikipedia.org/wiki/French_Open,cooccurrence
Venus Williams,PERSON,Player,won,Grand Slam,ORG,Tournament,"Other notable players who have won multiple Grand Slam events but have never won the French Open, includes John McEnroe, Jimmy Connors, John Newcombe, Venus Williams, Stefan Edberg, Virginia Wade, Boris Becker, Andy Murray, Louise Brough, and Martina",https://en.wikipedia.org/wiki/French_Open,cooccurrence
Viktor Troicki,PERSON,Player,won,Wimbledon Championships,ORG,Tournament,"Nadal went on to win the 2015 Mercedes Cup against Serbian Viktor Troicki, his first grass court title since he won at Wimbledon in 2010.[272]",https://en.wikipedia.org/wiki/Rafael_Nadal,cooccurrence
Virginia Wade,PERSON,Player,won,French Open,ORG,Tournament,"Other notable players who have won multiple Grand Slam events but have never won the French Open, includes John McEnroe, Jimmy Connors, John Newcombe, Venus Williams, Stefan Edberg, Virginia Wade, Boris Becker, Andy Murray, Louise Brough, and Martina",https://en.wikipedia.org/wiki/French_Open,cooccurrence
Virginia Wade,PERSON,Player,won,Grand Slam,ORG,Tournament,"Other notable players who have won multiple Grand Slam events but have never won the French Open, includes John McEnroe, Jimmy Connors, John Newcombe, Venus Williams, Stefan Edberg, Virginia Wade, Boris Becker, Andy Murray, Louise Brough, and Martina",https://en.wikipedia.org/wiki/French_Open,cooccurrence
Virginia Wade,PERSON,Player,won,Wimbledon Championships,ORG,Tournament,"No British man won the singles event at Wimbledon between Fred Perry in 1936 and Andy Murray in 2013, while no British woman has won since Virginia Wade in 1977, although Annabel Croft and Laura Robson won the Girls' Championship in 1984 and 2008 respectively.",https://en.wikipedia.org/wiki/Wimbledon_Championships,cooccurrence
Wawrinka,PERSON,Player,participatedIn,Australian Open,ORG,Tournament,"the best ever played;[345] at the 2013 US Open semifinals, Djokovic won 6–4 in the fifth set; at the 2014 Australian Open quarterfinals, Wawrinka won 9–7 in the fifth.[346]",https://en.wikipedia.org/wiki/Novak_Djokovic,cooccurrence
Wawrinka,PERSON,Player,participatedIn,US Open,ORG,Tournament,"the best ever played;[345] at the 2013 US Open semifinals, Djokovic won 6–4 in the fifth set; at the 2014 Australian Open quarterfinals, Wawrinka won 9–7 in the fifth.[346]",https://en.wikipedia.org/wiki/Novak_Djokovic,cooccurrence
Wawrinka,PERSON,Player,playedAgainst,Djokovic,PERSON,Player,"At the 2015 French Open final, Wawrinka defeated Djokovic in four sets to claim his second major title.",https://en.wikipedia.org/wiki/Novak_Djokovic,dependency
Wawrinka,PERSON,Player,playedAgainst,Djokovic,PERSON,Player,"At the 2016 US Open, Wawrinka beat Djokovic in a major final for a second time.[350]",https://en.wikipedia.org/wiki/Novak_Djokovic,dependency
Wawrinka,PERSON,Player,won,Australian Open,ORG,Tournament,"the best ever played;[345] at the 2013 US Open semifinals, Djokovic won 6–4 in the fifth set; at the 2014 Australian Open quarterfinals, Wawrinka won 9–7 in the fifth.[346]",https://en.wikipedia.org/wiki/Novak_Djokovic,cooccurrence
Wawrinka,PERSON,Player,won,US Open,ORG,Tournament,"the best ever played;[345] at the 2013 US Open semifinals, Djokovic won 6–4 in the fifth set; at the 2014 Australian Open quarterfinals, Wawrinka won 9–7 in the fifth.[346]",https://en.wikipedia.org/wiki/Novak_Djokovic,cooccurrence
Wimbledon Championships,ORG,Tournament,hasSurface,Clay,ORG,Surface,"The Australian and the US tournaments are played on hard courts, the French on clay court, and Wimbledon on grass court.",https://en.wikipedia.org/wiki/Grand_Slam_(tennis),cooccurrence
Wimbledon Championships,ORG,Tournament,hasSurface,Clay,ORG,Surface,"These tournaments are held clay and grass courts, respectively, surfaces very different from each other,[71] usually being held a few weeks from each other,[185] meaning that players who have deep runs in the French Open have little time to adapt to the different surface conditions found at Wimbledon.[186][187]",https://en.wikipedia.org/wiki/Grand_Slam_(tennis),cooccurrence
Wimbledon Championships,ORG,Tournament,hasSurface,Clay,ORG,Surface,"Nadal became the world No. 1 for the first time in 2008 after defeating Federer in a historic Wimbledon final, his first major championship off clay, which he followed with an Olympic singles gold at the 2008 Beijing Olympics.",https://en.wikipedia.org/wiki/Rafael_Nadal,cooccurrence
Wimbledon Championships,ORG,Tournament,hasSurface,Clay,ORG,Surface,"He became the first man to win majors on clay, grass, and hard courts in the same year, and the first to win the French Open, Wimbledon, and the US Open in the same year since Rod Laver in 1969.[178]",https://en.wikipedia.org/wiki/Rafael_Nadal,cooccurrence
Wimbledon Championships,ORG,Tournament,hasSurface,Grass,ORG,Surface,"The Australian and the US tournaments are played on hard courts, the French on clay court, and Wimbledon on grass court.",https://en.wikipedia.org/wiki/Grand_Slam_(tennis),cooccurrence
Wimbledon Championships,ORG,Tournament,hasSurface,Grass,ORG,Surface,"The LTA was given the perpetual right to organize the World Grass Court Championships, to be held at Wimbledon, and France received permission to stage the World Hard Court Championships until 1916.[11]",https://en.wikipedia.org/wiki/Grand_Slam_(tennis),cooccurrence
Wimbledon Championships,ORG,Tournament,hasSurface,Grass,ORG,Surface,"These tournaments are held clay and grass courts, respectively, surfaces very different from each other,[71] usually being held a few weeks from each other,[185] meaning that players who have deep runs in the French Open have little time to adapt to the different surface conditions found at Wimbledon.[186][187]",https://en.wikipedia.org/wiki/Grand_Slam_(tennis),cooccurrence
Wimbledon Championships,ORG,Tournament,hasSurface,Grass,ORG,Surface,"""The grass is the star at Wimbledon and this year's Olympic tennis matches"".",https://en.wikipedia.org/wiki/Grand_Slam_(tennis),cooccurrence
Wimbledon Championships,ORG,Tournament,hasSurface,Grass,ORG,Surface,"On grass, he fell to Nadal in the Queen's Club final,[82] and suffered a second-round loss at Wimbledon to Marat Safin, ending a streak of five straight major semifinals.[83]",https://en.wikipedia.org/wiki/Novak_Djokovic,cooccurrence
Wimbledon Championships,ORG,Tournament,hasSurface,Grass,ORG,Surface,"Djokovic reached the final of the Gerry Weber Open on grass but lost to Tommy Haas, and then suffered another defeat to Haas in the quarterfinals of Wimbledon.[101][102]",https://en.wikipedia.org/wiki/Novak_Djokovic,cooccurrence
Wimbledon Championships,ORG,Tournament,hasSurface,Grass,ORG,Surface,"At Wimbledon, he earned his 100th grass-court win en route to the final,[250] where he defeated Matteo Berrettini to win his sixth title and 20th major, tying Federer and Nadal.",https://en.wikipedia.org/wiki/Novak_Djokovic,cooccurrence
Wimbledon Championships,ORG,Tournament,hasSurface,Grass,ORG,Surface,"- ""Djokovic Records 100th Grass-Court Match Win, Reaches Wimbledon Semi-finals"".",https://en.wikipedia.org/wiki/Novak_Djokovic,cooccurrence
Wimbledon Championships,ORG,Tournament,hasSurface,Grass,ORG,Surface,He also ended Federer's streak of five consecutive Wimbledon titles and 65 straight wins on grass courts.[121],https://en.wikipedia.org/wiki/Rafael_Nadal,cooccurrence
Wimbledon Championships,ORG,Tournament,hasSurface,Grass,ORG,Surface,"He became the first man to win majors on clay, grass, and hard courts in the same year, and the first to win the French Open, Wimbledon, and the US Open in the same year since Rod Laver in 1969.[178]",https://en.wikipedia.org/wiki/Rafael_Nadal,cooccurrence
Wimbledon Championships,ORG,Tournament,hasSurface,Grass,ORG,Surface,"Nadal went on to win the 2015 Mercedes Cup against Serbian Viktor Troicki, his first grass court title since he won at Wimbledon in 2010.[272]",https://en.wikipedia.org/wiki/Rafael_Nadal,cooccurrence
Wimbledon Championships,ORG,Tournament,hasSurface,Grass,ORG,Surface,"As a result of the COVID-19 global pandemic, the All England Club announced on 1 April 2020 that the entire grass-court season was to be cancelled as a public safety precaution until June 2021, marking the first time a Wimbledon tournament would not be played since World War II.[30]",https://en.wikipedia.org/wiki/Wimbledon_Championships,cooccurrence
Wimbledon Championships,ORG,Tournament,hasSurface,Grass,ORG,Surface,"Other grass-court tournaments before Wimbledon are Eastbourne, Great Britain, and Rosmalen in the Netherlands, both combining mixed events.",https://en.wikipedia.org/wiki/Wimbledon_Championships,cooccurrence
Wimbledon Championships,ORG,Tournament,hasSurface,Grass,ORG,Surface,"The only grass-court tournament scheduled after the Championships is the Hall of Fame Tennis Championships at Newport, Rhode Island, USA, which takes place the week after Wimbledon.",https://en.wikipedia.org/wiki/Wimbledon_Championships,cooccurrence
